,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
373,Mariah,CONNOLLY,2003-22-03,Girl,White,AILEEN,HECK,1197 Austin Avenue,Oopstown,ST,31520.0,True,True,Typo-DOB
374,Lilyanna,ROBINSON,2004-10-04,Girl,Black,SASHA,ROBINSON,137 Saint Francis Way,Oopstown,ST,53142.0,True,True,Typo-DOB
375,Andrea,ROTH,2006-29-11,Girl,White,IMOGENE,ROTH,2650 Jadewood Drive,Oopstown,ST,60089.0,True,True,Typo-DOB
376,Brecken,PIERRE,2007-06-11,Boy,Black,ALISSA,PIERRE,1329 Lynch Street,Oopstown,ST,53202.0,True,True,Typo-DOB
377,Albert,DOHERTY,1999-11-04,Boy,White,BRETT,DOHERTY,4074 August Lane,Oopstown,ST,71101.0,True,True,Typo-DOB
378,Benjamin,KERN,2002-24-09,Boy,White,RAFAEL,KERN,502 Geraldine Lane,Oopstown,ST,10022.0,True,True,Typo-DOB
379,James,SNYDER,2000-08-03,Boy,White,CLYDE,SNYDER,1786 Mulberry Avenue,Oopstown,ST,72039.0,True,True,Typo-DOB
380,Julpiiane,WENDT,2007-08-11,Boy,White,ANGELIA,WENDT,3768 Small Street,Oopstown,ST,10022.0,True,True,Guess and Typo-First Name
381,Baikor,TANG,2000-12-31,Boy,AAPI,KIRK,TANG,140 County Line Road,Oopstown,ST,33634.0,True,True,Guess and Typo-First Name
382,Charflotti,COFFMAN,1998-04-07,Girl,White,RON,BERG,2390 Luke Lane,Oopstown,ST,73401.0,True,True,Guess and Typo-First Name
383,Aniedbel,BLUE,2009-07-26,Girl,Black,TOMMIE,BLUE,661 Beechwood Drive,Oopstown,ST,15222.0,True,True,Guess and Typo-First Name
384,Kehrwa,FRIEDMAN,2009-07-22,Girl,White,FRANKIE,FRIEDMAN,489 Gladwell Street,Oopstown,ST,75601.0,True,True,Guess and Typo-First Name
385,Vzllentin,KAMINSKI,2001-10-12,Girl,White,LUPE,KAMINSKI,1339 Turkey Pen Lane,Oopstown,ST,36104.0,True,True,Guess and Typo-First Name
386,Natallio,DECKER,1998-04-18,Girl,White,LUCILE,DECKER,4058 Nutters Barn Lane,Oopstown,ST,50266.0,True,True,Guess and Typo-First Name
387,Jersmmiah,KRAMER,2006-07-09,Boy,White,ERICKA,KRAMER,1695 Morningview Lane,Oopstown,ST,50438.0,True,True,Guess and Typo-First Name
388,Midras,ZELAYA,1999-02-14,Girl,Hispanic,MAGDALENA,HERNANDEZ,1695 Fincham Road,Oopstown,ST,92262.0,True,True,Guess and Typo-First Name
389,Chennimg,HUIZAR,2006-07-31,Boy,Hispanic,TIM,HUIZAR,759 Fort Street,Oopstown,ST,28562.0,True,True,Guess and Typo-First Name
390,Xzavilar,RAMIREZ,2004-10-02,Boy,Hispanic,PETRA,RAMIREZ,2854 Orphan Road,Oopstown,ST,54701.0,True,True,Guess and Typo-First Name
391,Doeotthy,HUIZAR,2008-06-20,Girl,Hispanic,BARBRA,HERNANDEZ,2333 Hartway Street,Oopstown,ST,57248.0,True,True,Guess and Typo-First Name
392,Dahniielle,KOENIG,1999-05-09,Boy,White,DERRICK,LEAVITT,4525 Fulton Street,Oopstown,ST,26062.0,True,True,Guess and Typo-First Name
393,Jadden,FRANTZ,2010-10-12,Boy,White,LORIE,SCHULTZ,1793 Walton Street,Oopstown,ST,84104.0,True,True,Guess and Typo-First Name
394,Biully,BANKS,2004-04-11,Boy,Black,LORAINE,BANKS,4872 Martha Ellen Drive,Oopstown,ST,89509.0,True,True,Guess and Typo-First Name
395,Matrinai,CARDENAS,2004-08-07,Girl,Hispanic,GRACIELA,AMAYA,674 Willison Street,Oopstown,ST,55121.0,True,True,Guess and Typo-First Name
396,Ziopn,LUONG,2007-11-23,Girl,AAPI,ANNMARIE,LUONG,4130 Sarah Drive,Oopstown,ST,70629.0,True,True,Guess and Typo-First Name
397,Harflew,CHRISTIANSEN,2010-12-13,Girl,White,ELNORA,CHRISTIANSEN,4049 Calvin Street,Oopstown,ST,21601.0,True,True,Guess and Typo-First Name
398,Ureijah,WILLIAMS,2010-02-23,Boy,Black,SAUNDRA,WILLIAMS,979 Lamberts Branch Road,Oopstown,ST,33143.0,True,True,Guess and Typo-First Name
399,Broddrerick,HUYNH,2010-06-27,Boy,AAPI,MADELEINE,SHIN,1006 Coal Road,Oopstown,ST,18641.0,True,True,Guess and Typo-First Name
400,Genevieve,KAYING,2008-01-09,Girl,White,DEE,KEATING,3078 Colony Street,Oopstown,ST,6430.0,True,True,Guess and Typo-Last Name
401,Edith,LEJMOUS,2002-10-22,Girl,Hispanic,DOROTHEA,ROJAS,4257 Oakway Lane,Oopstown,ST,91335.0,True,True,Guess and Typo-Last Name
402,Javion,WOLLIAXMS,2004-07-06,Boy,Black,KARINA,CELESTIN,191 Blue Spruce Lane,Oopstown,ST,21207.0,True,True,Guess and Typo-Last Name
403,Alma,HERNANNNDEZ,2008-09-14,Girl,Hispanic,JAYNE,HERNANDEZ,2805 Arbor Court,Oopstown,ST,82633.0,True,True,Guess and Typo-Last Name
404,Elyse,AYELSA,1999-11-21,Girl,Hispanic,JILLIAN,AYALA,4500 Wayside Lane,Oopstown,ST,94597.0,True,True,Guess and Typo-Last Name
405,Christina,PAPAXZ,2000-09-20,Girl,White,MILLIE,KERN,4555 College Street,Oopstown,ST,30338.0,True,True,Guess and Typo-Last Name
406,Landry,ALSTHONS,1998-01-25,Boy,Black,MADELYN,BOOKER,58 Rainbow Road,Oopstown,ST,91801.0,True,True,Guess and Typo-Last Name
407,Angeline,JACSKSOPN,2000-09-27,Girl,Black,NEIL,JACKSON,4306 Better Street,Oopstown,ST,66101.0,True,True,Guess and Typo-Last Name
408,Daniela,ADCOKCKES,2010-02-20,Girl,White,STACI,RIZZO,336 Rafe Lane,Oopstown,ST,38725.0,True,True,Guess and Typo-Last Name
409,Yusuf,SIFUANMTES,1999-01-04,Boy,Hispanic,RACHELLE,CIFUENTES,1997 Terra Cotta Street,Oopstown,ST,56452.0,True,True,Guess and Typo-Last Name
410,Jolie,KOLEMAZN,2006-10-25,Girl,Black,PENELOPE,DORTCH,827 Red Maple Drive,Oopstown,ST,91766.0,True,True,Guess and Typo-Last Name
411,Emily,GRYMMK,1999-02-02,Girl,White,DEBORA,GRIMM,4717 Khale Street,Oopstown,ST,29488.0,True,True,Guess and Typo-Last Name
412,Jasiah,ROJAS,2003-04-06,Boy,Hispanic,SUSANA,ROJAS,2537 Corbin Branch Road,Oopstown,ST,37663.0,True,True,Guess and Typo-Last Name
413,Emma,CRAFEMERS,2006-08-17,Girl,White,JORGE,ADLER,2536 Murry Street,Oopstown,ST,23323.0,True,True,Guess and Typo-Last Name
414,Samuel,METZHERS,2002-07-13,Boy,White,DENA,REGAN,3754 Ford Street,Oopstown,ST,95050.0,True,True,Guess and Typo-Last Name
415,Noah,SCHWARDTTZ,2004-11-02,Boy,White,PAIGE,SCHWARTZ,1796 Oak Street,Oopstown,ST,13697.0,True,True,Guess and Typo-Last Name
416,Zane,NAEGBEL,1998-06-02,Boy,White,LEANNE,OLEARY,1829 Ethels Lane,Oopstown,ST,33825.0,True,True,Guess and Typo-Last Name
417,Brooklyn,ERGICKONS,1999-01-28,Girl,White,GEORGINA,ERICKSON,2833 Tree Frog Lane,Oopstown,ST,64106.0,True,True,Guess and Typo-Last Name
418,Jasiah,CAMARNW,2005-12-17,Boy,Hispanic,SIMONE,CAMARENA,2037 Dye Street,Oopstown,ST,85016.0,True,True,Guess and Typo-Last Name
419,Gordon,VUHI,2010-09-06,Boy,AAPI,MARSHALL,VU,1623 Luke Lane,Oopstown,ST,74701.0,True,True,Guess and Typo-Last Name
420,Kamden,LARSEN,2005-09-01,Boy,White,DUANE,DELONG,4664 Conference Center Way,Oopstown,ST,60005.0,False,True,Ambiguity DOB
421,Sherlyn,COLEMAN,1998-04-01,Girl,Black,ROSALYN,COLEMAN,175 Poco Mas Drive,Oopstown,ST,77580.0,False,True,Ambiguity DOB
422,Bridger,BUFFALO,2005-01-01,Boy,Native,RAE,DUPRIS,943 Pearlman Avenue,Oopstown,ST,66210.0,False,True,Ambiguity DOB
423,Leah,OBRIEN-LANGE,2005-05-01,Girl,White,KATELYN,SCHAEFER,4929 Capitol Avenue,Oopstown,ST,77056.0,False,True,Ambiguity DOB
424,Lucian,ESPARZA,2006-03-01,Boy,Hispanic,CANDY,ESPARZA,4468 Pinewood Drive,Oopstown,ST,71101.0,False,True,Ambiguity DOB
425,Alexa,CONROY,2001-06-01,Girl,White,GRACIELA,ROSEN,3405 Woodhill Avenue,Oopstown,ST,28655.0,False,True,Ambiguity DOB
426,Jonah,DEATON,2000-10-22,Boy,White,LEWIS,GRAF,2189 University Drive,Oopstown,ST,46765.0,False,True,Ambiguity Exact
427,Anaya,ROOT,2004-02-12,Girl,White,MORGAN,CAUDILL,434 Cantebury Drive,Oopstown,ST,33868.0,False,True,Ambiguity Exact
428,Bella,HANSEN,2008-07-12,Girl,White,KATHARINE,HANSEN,609 Heather Sees Way,Oopstown,ST,32803.0,False,True,Ambiguity Exact
429,Alfred,HAIRSTON,2003-05-10,Boy,Black,AILEEN,DORSEY,1720 Martha Ellen Drive,Oopstown,ST,98052.0,False,True,Ambiguity Exact
430,Alan,WESTFALL,2004-11-14,Boy,White,CHRISTI,WESTFALL,2802 Irving Place,Oopstown,ST,40741.0,False,True,Ambiguity Exact
431,Giancarlo,CHARLES,2005-02-21,Boy,Black,ALLIE,CHARLES,2868 Gateway Road,Oopstown,ST,28263.0,False,True,Ambiguity Exact
432,Alondra,WEISS,2002-06-29,Girl,White,DWAYNE,QUIGLEY,1156 Isaacs Creek Road,Oopstown,ST,30161.0,False,True,Ambiguity Exact
433,Tamia,ZHOU,2003-11-15,Girl,AAPI,CHARITY,ZHOU,4671 Johnstown Road,Oopstown,ST,2812.0,False,True,Ambiguity Exact
434,Isabella,FERRARA,2009-02-26,Girl,White,CLARISSA,FERRARA,2817 Biddie Lane,Oopstown,ST,70629.0,False,True,Ambiguity Exact
435,Beau,BECKER,2010-07-01,Boy,White,WILLA,BECKER,1133 Mahlon Street,Oopstown,ST,78401.0,False,True,Ambiguity Exact
436,Charlotte,DONOVAN,1998-03-14,Girl,White,CONSUELO,DONOVAN,973 Hummingbird Way,Oopstown,ST,30253.0,False,True,Ambiguity First Name
437,Emilee,HERNANDES,2002-02-09,Girl,Hispanic,JANNIE,ARMENDARIZ,1958 Walnut Hill Drive,Oopstown,ST,37748.0,False,True,Ambiguity First Name
438,Josephine,GENTILE,1998-10-14,Girl,White,JONI,BLANK,2055 Aaron Smith Drive,Oopstown,ST,33178.0,False,True,Ambiguity First Name
439,Zoey,SCHNEIDER,2003-08-07,Girl,White,JONI,SCHNEIDER,2540 John Avenue,Oopstown,ST,55415.0,False,True,Ambiguity First Name
440,Matthew,OLSON,2004-02-19,Boy,White,CORINA,KLEIN,1135 Friendship Lane,Oopstown,ST,58203.0,False,True,Ambiguity First Name
441,Ryker,NOVAK,2005-01-21,Boy,White,SHEENA,NOVAK,3259 Whispering Pines Circle,Oopstown,ST,21111.0,False,True,Ambiguity First Name
442,Edison,HERNANDEZ,2010-01-09,Boy,Hispanic,DALE,HERNANDEZ,1583 Melrose Street,Oopstown,ST,4101.0,False,True,Ambiguity First Name
443,Lena,MACDONALD,2005-05-19,Girl,White,BRAD,MACDONALD,1943 Evergreen Lane,Oopstown,ST,25301.0,False,True,Ambiguity First Name
444,Adrien,WILLIAMS,2008-05-26,Boy,Black,HELENA,JACKSON,4729 Shearwood Forest Drive,Oopstown,ST,48075.0,False,True,Ambiguity Last Name
445,Charles,FUCHS,2003-03-02,Boy,White,JIMMIE,SWENSON,3637 Ripple Street,Oopstown,ST,47408.0,False,True,Ambiguity Last Name
446,Piper,SORENSEN,1999-02-21,Girl,White,RUBEN,SORENSEN,3429 Edsel Road,Oopstown,ST,19103.0,False,True,Ambiguity Last Name
447,Temperance,MILTON,2007-09-21,Girl,Black,MEAGAN,MCKOY,3629 Cecil Street,Oopstown,ST,75287.0,False,True,Ambiguity Last Name
448,Mia,BECKMAN,2004-07-27,Girl,White,SHAUNA,BECKMAN,3940 Boundary Street,Oopstown,ST,90026.0,False,True,Ambiguity Last Name
449,Douglas,IBARRA,2006-02-06,Boy,Hispanic,RAMON,IBARRA,874 Layman Court,Oopstown,ST,93210.0,False,True,Ambiguity Last Name
450,Harper,OBRIEN,2005-04-26,Girl,White,GRACIE,OBRIEN,3299 Andell Road,Oopstown,ST,43081.0,False,False,None
451,Athena,WERNER,1999-06-09,Girl,White,HARVEY,WERNER,2926 Ward Road,Oopstown,ST,10994.0,False,False,None
452,Mary,HARTMAN,2010-03-27,Girl,White,DAPHNE,HARTMAN,4641 John Avenue,Oopstown,ST,48823.0,False,False,None
453,Alfred,FAISON,2003-11-11,Boy,Black,BRIANA,MAHONE,4889 West Fork Street,Oopstown,ST,59501.0,False,False,None
454,Aubrielle,TOLIVER,2003-02-26,Girl,Black,ALBERTO,TOLIVER,2643 Trouser Leg Road,Oopstown,ST,1103.0,False,False,None
455,Lucas,CONDON,2001-01-30,Boy,White,GABRIELA,BAUER,3474 Wescam Court,Oopstown,ST,89701.0,False,False,None
456,Elizabeth,JENSEN,2007-10-11,Girl,White,GENE,JENSEN,4583 Valley Street,Oopstown,ST,8110.0,False,False,None
457,Nyla,WINTER,2009-04-25,Girl,White,ELMER,CHRISTENSEN,3320 Calico Drive,Oopstown,ST,99114.0,False,False,None
458,Micheal,HOLLOMAN,2001-03-25,Boy,Black,JAMI,WILLIAMS,3723 Meadow Drive,Oopstown,ST,59601.0,False,False,None
459,Franco,JACKSON,2007-09-16,Boy,Black,RAE,WILLIAMS,3854 Lodgeville Road,Oopstown,ST,55423.0,False,False,None
460,Skye,GALLAGHER,2004-03-16,Girl,White,CECILE,GALLAGHER,2743 Cameron Road,Oopstown,ST,14712.0,False,False,None
461,Lincoln,NOVAK,2005-02-21,Boy,White,CECIL,NOVAK,1411 High Meadow Lane,Oopstown,ST,17976.0,False,False,None
462,Azaria,QUACH,2010-01-25,Girl,AAPI,ADRIAN,GANDHI,3073 Oakmound Drive,Oopstown,ST,60661.0,False,False,None
463,Alexa,SCHULZ,2005-04-19,Girl,White,CECIL,WOLF,4978 Clay Lick Road,Oopstown,ST,80020.0,False,False,None
464,Julia,CLINE,2000-11-03,Girl,White,THERESE,CLINE,4240 Smithfield Avenue,Oopstown,ST,79410.0,False,False,None
465,Amelia,BOYLE-MEYER,2010-11-01,Girl,White,DAN,DELUCA,1208 Aviation Way,Oopstown,ST,90071.0,False,False,None
466,Jaime,FUNK,2003-01-22,Boy,White,LEOLA,FUNK,4468 Pinewood Drive,Oopstown,ST,60089.0,False,False,None
467,Beckett,LARSON,2005-10-06,Boy,White,MARIBEL,LARSON,2352 Rollins Road,Oopstown,ST,69170.0,False,False,None
468,Mason,JENSEN,2008-10-22,Boy,White,LEANN,JENSEN,3203 Stuart Street,Oopstown,ST,15017.0,False,False,None
469,Donovan,JENSEN,2003-09-26,Boy,White,ZACHARY,OCONNOR,434 Upland Avenue,Oopstown,ST,43556.0,False,False,None
470,Broderick,NGUYEN,2002-04-09,Boy,AAPI,TISHA,NGUYEN,4661 Evergreen Lane,Oopstown,ST,92618.0,False,False,None
471,Lillie,MEEHAN,2004-01-13,Girl,White,SHANE,MEEHAN,1843 Mulberry Street,Oopstown,ST,77032.0,False,False,None
472,Sophia,CAHILL,2003-12-21,Girl,White,LEILA,HANSEN,4591 Marie Street,Oopstown,ST,20765.0,False,False,None
473,Angelica,LUTZ,2001-05-27,Girl,White,LOU,BAUER,184 Woodridge Lane,Oopstown,ST,38134.0,False,False,None
474,Marina,RAMIREZ,2002-04-08,Girl,Hispanic,DEANA,RAMIREZ,1418 Spring Avenue,Oopstown,ST,97205.0,False,False,None
475,Noah,KRAUS,1999-02-05,Boy,White,WINNIE,KRAUS,339 Washington Avenue,Oopstown,ST,39213.0,False,False,None
476,Libby,ROBINSON,2009-03-18,Girl,Black,MATHEW,LEFLORE,2390 Adonais Way,Oopstown,ST,30310.0,False,False,None
477,Emily,SHEETS,1999-12-28,Girl,White,FRANKLIN,SHEETS,4789 Richison Drive,Oopstown,ST,59923.0,False,False,None
478,Morgan,LEIJA,1999-12-13,Boy,Hispanic,LESTER,LEIJA,377 Pheasant Ridge Road,Oopstown,ST,19103.0,False,False,None
479,Lincoln,GIORDANO,2009-05-15,Boy,White,LADONNA,SCHUMACHER,1559 Badger Pond Lane,Oopstown,ST,33868.0,False,False,None
480,Taryn,RANDLE,2001-10-09,Girl,Black,FELIX,RANDLE,4544 Jerry Dove Drive,Oopstown,ST,29501.0,False,False,None
481,Max,BOUCHARD-BOWER,2010-04-06,Boy,White,JUSTINE,BOUCHARD-BOWER,2718 Gordon Street,Oopstown,ST,91766.0,False,False,None
482,Maxim,OLVERA-RIOS,2009-01-06,Boy,Hispanic,SHANA,OLVERA-RIOS,2557 Stark Hollow Road,Oopstown,ST,81424.0,False,False,None
483,Alina,ROSENTHAL,2002-07-11,Girl,White,PEDRO,GAGNON,924 Rollins Road,Oopstown,ST,68958.0,False,False,None
484,Judah,SCHROEDER,2001-02-10,Boy,White,SELMA,BERG,4502 Robinson Court,Oopstown,ST,49738.0,False,False,None
485,Noah,WEISS,2004-02-19,Boy,White,LESLEY,WEISS,1437 Ruckman Road,Oopstown,ST,73113.0,False,False,None
486,Shaun,SARAVIA,2008-09-24,Boy,Hispanic,MARTINA,SARAVIA,3669 Lang Avenue,Oopstown,ST,84074.0,False,False,None
487,Natalie,MACKENZIE,2000-08-04,Girl,White,GLEN,TUTTLE,1646 Earnhardt Drive,Oopstown,ST,40202.0,False,False,None
488,Brenna,MCCLENDON,2001-11-01,Girl,Black,SELENA,BOLDEN,3624 Stiles Street,Oopstown,ST,15205.0,False,False,None
489,Sofia,KESSLER,2000-11-25,Girl,White,OLA,KESSLER,1256 Wood Street,Oopstown,ST,70447.0,False,False,None
490,Tamia,YANG,2005-09-22,Girl,AAPI,QUEEN,PHAN,1821 Armory Road,Oopstown,ST,28387.0,False,False,None
491,Adrienne,WILLIAMS,2008-09-23,Girl,Black,ELNORA,WILLIAMS,2333 Hartway Street,Oopstown,ST,57248.0,False,False,None
492,Mayson,LOCKETT-GARY,2009-08-09,Boy,Black,SAVANNAH,LOCKETT-GARY,1793 Walton Street,Oopstown,ST,84104.0,False,False,None
493,Viviana,MCNAMARA-HIRSCH,2007-11-11,Girl,White,JEANINE,DANIELSON,2013 Cemetery Street,Oopstown,ST,93901.0,False,False,None
494,Justus,JACKSON,2006-06-17,Boy,Black,IMELDA,JACKSON,3442 Giraffe Hill Drive,Oopstown,ST,75207.0,False,False,None
495,Kate,FELDMAN,2005-04-29,Girl,White,GLEN,FELDMAN,4534 Joy Lane,Oopstown,ST,90017.0,False,False,None
496,Sadie,BECKER,2005-12-19,Girl,White,GRACIE,BECKER,3261 Bel Meadow Drive,Oopstown,ST,92335.0,False,False,None
497,Holland,WILLIAMS,2007-03-05,Girl,Black,MADGE,WILLIAMS,2324 Kelly Street,Oopstown,ST,28208.0,False,False,None
498,Raina,KIM,2004-05-15,Girl,AAPI,CONCETTA,KIM,3201 Boggess Street,Oopstown,ST,76380.0,False,False,None
499,Catherine,MEIER,2004-06-24,Girl,White,SOCORRO,MEIER,2701 Diamond Street,Oopstown,ST,28202.0,False,False,None
500,Madelyn,OUELLETTE,2004-12-21,Girl,White,JORGE,WEBER,1800 Pinnickinnick Street,Oopstown,ST,8701.0,False,False,None
501,Kylah,HUYNH,2006-09-16,Girl,AAPI,JULIAN,TRAN,4539 Joy Lane,Oopstown,ST,91204.0,False,False,None
502,Hailey,CARLSON,2000-11-30,Girl,White,JEANNINE,CARLSON,3504 Walnut Drive,Oopstown,ST,58746.0,False,False,None
503,Joseph,CONKLIN,2003-02-01,Boy,White,ROSARIO,CONKLIN,1094 College Street,Oopstown,ST,30030.0,False,False,None
504,Liam,SCHWARZ,2003-04-02,Boy,White,GEORGINA,CLINE,63 Chardonnay Drive,Oopstown,ST,98052.0,False,False,None
505,Nathan,MCKENNA,2006-11-13,Boy,White,FLOSSIE,BERGERON,2442 Emeral Dreams Drive,Oopstown,ST,60005.0,False,False,None
506,Chaya,MAGDALENO,2000-02-13,Girl,Hispanic,SHANA,MAGDALENO,3771 Henry Ford Avenue,Oopstown,ST,10016.0,False,False,None
507,Hannah,OLSON,2008-03-23,Girl,White,AUDRA,OLSON,3471 Oakdale Avenue,Oopstown,ST,33830.0,False,False,None
508,Marisol,GIVENS,2008-09-17,Girl,Black,DWAYNE,GIVENS,1362 Leverton Cove Road,Oopstown,ST,1103.0,False,False,None
509,Emma,NEUMANN,2009-01-26,Girl,White,DEANA,ALLRED,3117 Marietta Street,Oopstown,ST,94612.0,False,False,None
510,London,POST,2001-08-26,Girl,White,SUMMER,POST,2318 Stuart Street,Oopstown,ST,15219.0,False,False,None
511,Ashlyn,HOFFMAN,2001-07-13,Girl,White,ESTELA,HOFFMAN,4059 Driftwood Road,Oopstown,ST,95054.0,False,False,None
512,Cedric,WILLIAMS,2000-11-03,Boy,Black,MARCI,WILLIAMS,4435 Nuzum Court,Oopstown,ST,14202.0,False,False,None
513,Madison,MOYER,2008-07-08,Girl,White,SELMA,KEENAN,3534 Green Avenue,Oopstown,ST,94609.0,False,False,None
514,Marshall,RUSSO,1998-02-25,Boy,White,LESLIE,RUSSO,4181 Newton Street,Oopstown,ST,55321.0,False,False,None
515,Joshua,STAUFFER,2005-06-27,Boy,White,SOCORRO,STAUFFER,2270 Cost Avenue,Oopstown,ST,20770.0,False,False,None
516,Nathanael,JIMENEZ-HERNANDEZ,2000-11-01,Boy,Hispanic,CARMELA,JIMENEZ-HERNANDEZ,1302 Spruce Drive,Oopstown,ST,15090.0,False,False,None
517,Nolan,MEEHAN,2005-02-21,Boy,White,CALLIE,MEEHAN,102 Conifer Drive,Oopstown,ST,98004.0,False,False,None
518,Janessa,WILLIAMS,2006-06-15,Girl,Black,ANNABELLE,ALFRED,1309 Selah Way,Oopstown,ST,5403.0,False,False,None
519,William,KUHN,2010-08-27,Boy,White,ROSETTA,KUHN,2324 Limer Street,Oopstown,ST,30240.0,False,False,None
520,Leah,BOUCHER,2005-02-28,Girl,White,GABRIEL,BOUCHER,164 Stratford Court,Oopstown,ST,27513.0,False,False,None
521,Giovani,ABDULLAH,2003-04-10,Boy,Black,NADIA,MCGRIFF,2443 College Street,Oopstown,ST,30340.0,False,False,None
522,Gwen,HUYNH,2006-12-25,Girl,AAPI,BYRON,YANG,4822 Bates Brothers Road,Oopstown,ST,43085.0,False,False,None
523,Katelyn,STRAUSS,2002-12-07,Girl,White,CONSUELO,KRAFT,1550 James Street,Oopstown,ST,14895.0,False,False,None
524,Miles,CAUDILL,2001-11-13,Boy,White,LESLIE,CAUDILL,538 John Avenue,Oopstown,ST,48823.0,False,False,None
525,Aryana,FAZ,2008-05-16,Girl,Hispanic,ELIZA,FAZ,4430 Hide A Way Road,Oopstown,ST,95035.0,False,False,None
526,Patience,TARBELL,1999-12-11,Girl,Native,TWILA,TARBELL,3071 Calvin Street,Oopstown,ST,21076.0,False,False,None
527,Ariyah,NGUYEN,2002-01-19,Girl,AAPI,RHEA,NGUYEN,4414 Daffodil Lane,Oopstown,ST,22202.0,False,False,None
528,Sophia,BELANGER,2003-07-27,Girl,White,WESLEY,BELANGER,2130 Mcwhorter Road,Oopstown,ST,39201.0,False,False,None
529,Rylan,CHISOLM,2010-10-19,Girl,Black,ROSEANN,MUHAMMAD,1800 Pinnickinnick Street,Oopstown,ST,8701.0,False,False,None
530,Arian,HERNANDEZ,2007-04-27,Boy,Hispanic,HALEY,HERNANDEZ,1808 Bridge Avenue,Oopstown,ST,70526.0,False,False,None
531,Luke,BRENNAN,2002-11-24,Boy,White,HARVEY,JENSEN,2318 Stuart Street,Oopstown,ST,15219.0,False,False,None
532,Ainsley,REILLY,2010-08-03,Girl,White,MARC,REILLY,3756 Settlers Lane,Oopstown,ST,11426.0,False,False,None
533,Heidi,ERICKSON,2005-07-25,Girl,White,RAMON,ERICKSON,3407 College View,Oopstown,ST,63042.0,False,False,None
534,Olivia,ROOT,2007-08-24,Girl,White,LORIE,ROOT,4393 Leo Street,Oopstown,ST,80014.0,False,False,None
535,Colton,ADLER,2005-08-20,Boy,White,ALISA,ADLER,113 Winding Way,Oopstown,ST,2914.0,False,False,None
536,Avalynn,YOU-PHUNG,2003-01-02,Girl,AAPI,RENE,YOU-PHUNG,4777 Gandy Street,Oopstown,ST,13057.0,False,False,None
537,Jericho,CHAN,2009-04-07,Boy,AAPI,SAVANNAH,CHAN,3134 Washington Avenue,Oopstown,ST,85003.0,False,False,None
538,Jaxson,RINEHART,2005-06-21,Boy,White,ANDRE,RINEHART,1070 Douglas Dairy Road,Oopstown,ST,24315.0,False,False,None
539,Gracelynn,MCGOVERN,2007-04-13,Girl,White,GILBERT,MCGOVERN,2853 Upland Avenue,Oopstown,ST,44837.0,False,False,None
540,Lee,MACIAS,2002-05-27,Boy,Hispanic,BRIANNA,MACIAS,870 Harter Street,Oopstown,ST,45402.0,False,False,None
541,Sean,HOFFMAN,2005-05-06,Boy,White,LORIE,HOFFMAN,159 Washburn Street,Oopstown,ST,70814.0,False,False,None
542,Barbara,MCGHEE,2005-11-22,Girl,Black,MITZI,MCGHEE,4240 Smithfield Avenue,Oopstown,ST,79410.0,False,False,None
543,Jillian,REICH,2004-10-06,Girl,White,RAFAEL,STOCK,3493 Clover Drive,Oopstown,ST,80903.0,False,False,None
544,Grace,SHAFFER,2001-04-05,Girl,White,MATILDA,KLINE,896 Stanton Hollow Road,Oopstown,ST,1610.0,False,False,None
545,Noemi,JUAREZ,2002-09-21,Girl,Hispanic,SAM,JUAREZ,1887 American Drive,Oopstown,ST,32301.0,False,False,None
546,Camila,YEAGER,2006-04-29,Girl,White,BEN,YEAGER,4134 Blackwell Street,Oopstown,ST,99658.0,False,False,None
547,Arabella,SHAFFER,2001-12-22,Girl,White,JOCELYN,ELLER,4674 Kovar Road,Oopstown,ST,2132.0,False,False,None
548,Ariel,SCHULTZ,2002-06-23,Girl,White,SYBIL,SCHULTZ,116 Poplar Street,Oopstown,ST,60061.0,False,False,None
549,Gemma,BLANK,1999-06-09,Girl,White,GILBERT,VOSS,3771 Henry Ford Avenue,Oopstown,ST,10016.0,False,False,None
550,Simone,LARIOS,2004-07-24,Girl,Hispanic,LESTER,MALDONADO,4448 Essex Court,Oopstown,ST,5403.0,False,False,None
551,Jamari,HARMS,2007-10-08,Boy,White,LENORE,SHEA,680 Marshville Road,Oopstown,ST,12601.0,False,False,None
552,Gabriella,STUMP,2007-02-26,Girl,White,MARGO,KATZ,4606 Warner Street,Oopstown,ST,33166.0,False,False,None
553,Nora,KUHN,2001-02-05,Girl,White,HALEY,KUHN,1144 Front Street,Oopstown,ST,48185.0,False,False,None
554,Kayla,BUSCH,2007-12-21,Girl,White,DERRICK,HOFFMAN,3181 Wyatt Street,Oopstown,ST,33434.0,False,False,None
555,Farrah,ARCHIE,2001-07-30,Girl,Black,JANNA,ARCHIE,3923 Hart Ridge Road,Oopstown,ST,48651.0,False,False,None
556,Tripp,RUVALCABA,2001-06-17,Boy,Hispanic,ZACHARY,RUVALCABA,3732 Hannah Street,Oopstown,ST,28655.0,False,False,None
557,Nathan,MUELLER,2006-01-26,Boy,White,GLEN,MUELLER,4322 Arrowood Drive,Oopstown,ST,32258.0,False,False,None
558,Israel,HOFF,2000-01-24,Boy,White,ALISA,HOFF,1182 Delaware Avenue,Oopstown,ST,94568.0,False,False,None
