,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
386,Josiah,SCHRAADER,2009-07-12,Boy,White,BEATRIZ,NIELSEN,3139 Passaic Street,Cleantown,ST,20009.0,True,True,Guessing-Last Name
387,Micah,WHINKLER,2002-02-14,Boy,White,DOLLY,WINKLER,573 Robinson Lane,Cleantown,ST,45680.0,True,True,Guessing-Last Name
388,Nadia,CHESTAN,2005-09-28,Girl,White,DEBORA,CHASTAIN,3013 Johnson Street,Cleantown,ST,27801.0,True,True,Guessing-Last Name
389,Carlie,NGUUYEN,2008-05-27,Girl,AAPI,HALLIE,NGUYEN,36 Wilson Avenue,Cleantown,ST,75081.0,True,True,Guessing-Last Name
390,Bella,HEESS,2001-04-20,Girl,White,CLEO,HESS,1234 Windy Ridge Road,Cleantown,ST,46750.0,True,True,Guessing-Last Name
391,Gianna,ROSENBUR,2007-11-17,Girl,White,GABRIELLE,SHAPIRO,2536 Murry Street,Cleantown,ST,23323.0,True,True,Guessing-Last Name
392,Andrew,MCKENSZIE,2009-10-24,Boy,White,NELL,MACKENZIE,1583 Melrose Street,Cleantown,ST,98908.0,True,True,Guessing-Last Name
393,Esme,JAQCKSON,2008-08-31,Girl,Black,NANETTE,JACKSON,1829 Ethels Lane,Cleantown,ST,33825.0,True,True,Guessing-Last Name
394,Bryce,GILIYLAND,2004-09-30,Boy,White,JIMMIE,GILLILAND,1324 O Conner Street,Cleantown,ST,31768.0,True,True,Guessing-Last Name
395,Emmy,AYALA,2010-01-01,Girl,Hispanic,DUANE,TELLEZ,4251 Turnpike Drive,Cleantown,ST,35203.0,True,True,Guessing-DOB
396,Gage,BOWER,2007-09-01,Boy,White,AUTUMN,BOWER,2853 Upland Avenue,Cleantown,ST,44837.0,True,True,Guessing-DOB
397,Kamila,LANGE,2010-07-01,Girl,White,STACI,LANGE,4321 Ritter Street,Cleantown,ST,36201.0,True,True,Guessing-DOB
398,Adrien,WILLIAMS,2005-09-01,Boy,Black,ALEJANDRA,WILLIAMS,1583 Melrose Street,Cleantown,ST,98908.0,True,True,Guessing-DOB
399,Winston,WEINER-POST,2001-07-01,Boy,White,BRIDGETTE,WEINER-POST,3485 Agriculture Lane,Cleantown,ST,33176.0,True,True,Guessing-DOB
400,Joehua,BAER-SCHULTZ,2007-02-21,Boy,White,ELNORA,GOLDSTEIN,1584 Bel Meadow Drive,Cleantown,ST,90017.0,True,True,Typo-First Name
401,Ziuon,TILLMAN,2004-03-12,Girl,Black,NELSON,TILLMAN,2500 Burton Avenue,Cleantown,ST,38117.0,True,True,Typo-First Name
402,Yarteli,SPEIGHT,1999-02-23,Girl,Black,ESTELA,SPEIGHT,1823 Daffodil Lane,Cleantown,ST,22070.0,True,True,Typo-First Name
403,Gabrielp,WOLFF,2003-07-07,Boy,White,GABRIELLE,WOLFF,270 College Street,Cleantown,ST,30093.0,True,True,Typo-First Name
404,Skylarf,MEYER,2010-09-24,Girl,White,BEN,MEYER,3109 Rebecca Street,Cleantown,ST,60090.0,True,True,Typo-First Name
405,Chaxrlotte,WEISS,2003-02-13,Girl,White,VERNON,WEISS,1188 Limer Street,Cleantown,ST,30165.0,True,True,Typo-First Name
406,Brzndon,GALLAGHER,2006-01-27,Boy,White,LESTER,GALLAGHER,3554 Whitetail Lane,Cleantown,ST,75225.0,True,True,Typo-First Name
407,Suttin,WILLIAMS-CHISOLM,2003-01-19,Girl,Black,HILLARY,WILLIAMS-CHISOLM,2972 Jessie Street,Cleantown,ST,43130.0,True,True,Typo-First Name
408,Kinngsley,MCMILLIAN,2004-10-10,Boy,Black,ASHLEE,MCMILLIAN,611 Roy Alley,Cleantown,ST,80111.0,True,True,Typo-First Name
409,Josfe,CARLSON,2003-10-23,Boy,White,CONCEPCION,CARLSON,3735 Apple Lane,Cleantown,ST,52807.0,True,True,Typo-First Name
410,Cara,GONZALEEZ,2002-09-25,Girl,Hispanic,FAY,GONZALEZ,3022 Pallet Street,Cleantown,ST,10601.0,True,True,Typo-Last Name
411,Brynn,CLLINE,2007-05-14,Girl,White,CANDY,CLINE,2027 Dancing Dove Lane,Cleantown,ST,11357.0,True,True,Typo-Last Name
412,Thatcher,SSMALLS,2005-04-19,Boy,Black,RHODA,SMALLS,2265 Beechwood Avenue,Cleantown,ST,7701.0,True,True,Typo-Last Name
413,Paloma,WWASHINGTON,2006-11-05,Girl,Black,ELINOR,PARHAM,2329 Center Street,Cleantown,ST,7304.0,True,True,Typo-Last Name
414,Maya,PPAULSON,2002-03-07,Girl,White,ROSALYN,PAULSON,1201 Grove Avenue,Cleantown,ST,73128.0,True,True,Typo-Last Name
415,Lucas,ARNDTT,1999-05-15,Boy,White,GLEN,ARNDT,856 Lauren Drive,Cleantown,ST,53718.0,True,True,Typo-Last Name
416,Jose,SSTEIN,2004-03-08,Boy,White,PEDRO,OLSON,4397 Maxwell Street,Cleantown,ST,6103.0,True,True,Typo-Last Name
417,Londyn,CRABTREEE,2008-12-05,Girl,White,CLEO,CRABTREE,1048 Bagwell Avenue,Cleantown,ST,32671.0,True,True,Typo-Last Name
418,Emelia,HERNNANDEZ,1999-06-27,Girl,Hispanic,DERRICK,HERNANDEZ,3875 Java Lane,Cleantown,ST,29115.0,True,True,Typo-Last Name
419,Dylan,RIZZOO,2007-06-03,Boy,White,PETRA,RIZZO,1234 Windy Ridge Road,Cleantown,ST,46750.0,True,True,Typo-Last Name
420,Miguel,HOFFMAN-GARBER,2009-03-09,Boy,White,MARC,HOFFMAN-GARBER,4980 West Fork Street,Cleantown,ST,59330.0,True,True,Typo-DOB
421,Cassandra,PELLETIER,2004-19-06,Girl,White,FRANKLIN,SCHUMACHER,3893 Aaron Smith Drive,Cleantown,ST,17201.0,True,True,Typo-DOB
422,Alejandro,YODER,1999-15-01,Boy,White,KEISHA,YODER,934 Oliver Street,Cleantown,ST,75074.0,True,True,Typo-DOB
423,Sky,CARDENAS,2007-07-06,Girl,Hispanic,DENA,CARDENAS,4066 Benson Street,Cleantown,ST,54855.0,True,True,Typo-DOB
424,Declan,HANSEN,2005-07-08,Boy,White,BETTE,ERICKSON,1487 Jenna Lane,Cleantown,ST,50317.0,True,True,Typo-DOB
425,Elyssed,JIMENEZ,2004-02-03,Girl,Hispanic,MAURICE,JIMENEZ,3658 Leo Street,Cleantown,ST,15203.0,True,True,Guess and Typo-First Name
426,Valantihna,KIM,2006-03-20,Boy,AAPI,VIRGIL,KIM,1061 Fancher Drive,Cleantown,ST,75074.0,True,True,Guess and Typo-First Name
427,Tetrence,MURILLO,1998-03-04,Boy,Hispanic,DENA,MURILLO,3408 Boone Crockett Lane,Cleantown,ST,98261.0,True,True,Guess and Typo-First Name
428,Eliannde,HERNANDEZ,1998-03-18,Boy,Hispanic,JANETTE,HERNANDEZ,2662 Upland Avenue,Cleantown,ST,43315.0,True,True,Guess and Typo-First Name
429,Skatlet,SNYDER,1999-10-30,Girl,White,RON,SNYDER,2575 Pursglove Court,Cleantown,ST,45429.0,True,True,Guess and Typo-First Name
430,Mario,HYOFF,2006-01-10,Boy,White,LEANN,HOFF,1786 Hampton Meadows,Cleantown,ST,1742.0,True,True,Guess and Typo-Last Name
431,Adam,DEWNY,2000-05-24,Boy,White,LILLY,DENNEY,871 Mount Olive Road,Cleantown,ST,30093.0,True,True,Guess and Typo-Last Name
432,Terry,JAKEA,2007-07-22,Boy,Hispanic,GRETA,HERNANDEZ,3771 Henry Ford Avenue,Cleantown,ST,10016.0,True,True,Guess and Typo-Last Name
433,Oakley,GSRELDS,2007-07-25,Girl,Black,SERENA,PLEASANT,3117 Marietta Street,Cleantown,ST,94612.0,True,True,Guess and Typo-Last Name
434,Addison,NPVECK,2006-01-06,Girl,White,ROSALIND,NOVAK-MCGRATH,3117 Marietta Street,Cleantown,ST,94612.0,True,True,Guess and Typo-Last Name
435,Megan,HARMS,2000-11-01,Girl,White,MITZI,HARMS,1405 Dark Hollow Road,Cleantown,ST,59230.0,False,True,Ambiguity DOB
436,Harper,OLSEN,2003-01-01,Girl,White,RUBEN,OBRIEN,3539 Rowes Lane,Cleantown,ST,75253.0,False,True,Ambiguity DOB
437,Madelyn,SIZEMORE,2000-10-01,Girl,White,MAYRA,SIZEMORE,1801 Linda Street,Cleantown,ST,97383.0,False,True,Ambiguity DOB
438,Presley,KRUGER,2008-03-16,Girl,White,LUISA,KRUGER,907 Wayside Lane,Cleantown,ST,22601.0,False,True,Ambiguity Exact
439,Jermaine,RIOS,1998-01-29,Boy,Hispanic,TYRONE,RIOS,4034 Edwards Street,Cleantown,ST,10016.0,False,True,Ambiguity Exact
440,Ryland,SHAPIRO,1999-01-19,Boy,White,AVA,SHAPIRO,877 Passaic Street,Cleantown,ST,84401.0,False,True,Ambiguity Exact
441,Jeremiah,ADLER,2002-03-07,Boy,White,ELMER,WEBER,3960 Hog Camp Road,Cleantown,ST,70458.0,False,True,Ambiguity Exact
442,Remy,NG,2009-02-14,Girl,AAPI,DENA,NG,4951 Emma Street,Cleantown,ST,56032.0,False,True,Ambiguity Exact
443,Easton,CARUSO,2009-02-08,Boy,White,WILLARD,CARUSO,439 Irving Road,Cleantown,ST,89102.0,False,True,Ambiguity First Name
444,Chloe,MOSER,2002-09-04,Girl,White,NOLA,MOSER,2252 Hilltop Drive,Cleantown,ST,46142.0,False,True,Ambiguity First Name
445,Rebecca,LARSON,2001-08-19,Girl,White,JOHNNIE,LARSON,1658 Brannon Avenue,Cleantown,ST,28801.0,False,True,Ambiguity First Name
446,Eve,KEENAN,2005-10-22,Girl,White,DUANE,KEENAN,536 Horizon Circle,Cleantown,ST,39180.0,False,True,Ambiguity First Name
447,Lauren,DIETRICH,2005-12-21,Girl,White,BRIANNA,DIETRICH,4335 Riverside Drive,Cleantown,ST,91403.0,False,True,Ambiguity Last Name
448,Isabella,OBRIEN,2004-09-07,Girl,White,MARCY,PETERSEN,2680 Walnut Street,Cleantown,ST,42079.0,False,True,Ambiguity Last Name
449,Valentino,WILLIAMS,2009-04-29,Boy,Black,FELIX,WILLIAMS,1279 Masonic Drive,Cleantown,ST,92507.0,False,True,Ambiguity Last Name
450,Aiden,DOLAN,2009-11-06,Boy,White,ARNOLD,DOLAN,3362 Maxwell Farm Road,Cleantown,ST,24555.0,False,False,None
451,London,HOFFMAN,1999-08-24,Girl,White,CLEO,HOFFMAN,3249 Valley Lane,Cleantown,ST,78723.0,False,False,None
452,Brett,HERNANDEZ,2009-11-16,Boy,Hispanic,JEWELL,HERNANDEZ,148 Hill Haven Drive,Cleantown,ST,98109.0,False,False,None
453,Logan,BYRNE-LARSON,2002-01-22,Boy,White,LARA,BYRNE-LARSON,1664 Rosebud Avenue,Cleantown,ST,72212.0,False,False,None
454,Alice,MATTINGLY,1999-04-10,Girl,White,RAUL,BURKHART,2964 Poplar Lane,Cleantown,ST,33487.0,False,False,None
455,Abigail,SCHRADER,2003-03-11,Girl,White,IVY,SCHRADER,3334 Khale Street,Cleantown,ST,29501.0,False,False,None
456,Elyse,HERNANDEZ,2010-11-15,Girl,Hispanic,KEISHA,HERNANDEZ,148 Joes Road,Cleantown,ST,12207.0,False,False,None
457,Brenden,ALMANZA,2006-11-30,Boy,Hispanic,DEANA,ALMANZA,3409 Sugar Camp Road,Cleantown,ST,55060.0,False,False,None
458,Patrick,MOSER,2002-01-06,Boy,White,MARISA,MOSER,1078 Hillview Street,Cleantown,ST,29201.0,False,False,None
459,Carolyn,LOZOYA,2010-09-15,Girl,Hispanic,SHANA,LOZOYA,2958 Spruce Drive,Cleantown,ST,15219.0,False,False,None
460,Jaylene,RIDDICK,2009-11-11,Girl,Black,LYNNETTE,RIDDICK,988 Cambridge Court,Cleantown,ST,72901.0,False,False,None
461,Liana,ARIZMENDI,2009-12-06,Girl,Hispanic,SHANNA,ARIZMENDI,4289 Browning Lane,Cleantown,ST,13780.0,False,False,None
462,Yehuda,WALKINGEAGLE,2005-03-19,Boy,Native,INES,WALKINGEAGLE,1716 Poplar Lane,Cleantown,ST,33178.0,False,False,None
463,Tyler,SCHWARZ,2004-03-18,Boy,White,ZACHARY,SCHWARZ,1317 North Bend River Road,Cleantown,ST,40351.0,False,False,None
464,Silas,CROUSE,2003-08-28,Boy,White,LUPE,CROUSE,343 Parkway Drive,Cleantown,ST,85714.0,False,False,None
465,Ariyah,NGUYEN,2000-08-30,Girl,AAPI,LAKEISHA,LU,2252 Trouser Leg Road,Cleantown,ST,1103.0,False,False,None
466,Kenzie,OLSON,2003-08-04,Girl,White,DALE,DOLAN,1201 Grove Avenue,Cleantown,ST,73128.0,False,False,None
467,Remy,HERNANDEZ,2005-06-17,Boy,Hispanic,MARC,HERNANDEZ,4780 Roosevelt Wilson Lane,Cleantown,ST,92346.0,False,False,None
468,Benjamin,KAUFFMAN,2001-06-27,Boy,White,KERI,KAUFFMAN,1317 Patterson Fork Road,Cleantown,ST,60610.0,False,False,None
469,Rosa,RIOS,2003-07-19,Girl,Hispanic,MARITZA,RIOS,4677 Delaware Avenue,Cleantown,ST,94115.0,False,False,None
470,Ariyah,QIN,2001-01-05,Girl,AAPI,TESSA,QIN,3170 Riverside Drive,Cleantown,ST,30531.0,False,False,None
471,Kenia,JACKSON,2004-07-19,Girl,Black,NONA,JACKSON,3138 Adonais Way,Cleantown,ST,30303.0,False,False,None
472,Jonathon,DIGGS,2006-11-25,Boy,Black,HILARY,ALSTON,343 Ford Street,Cleantown,ST,94539.0,False,False,None
473,Londyn,JACOBSON,1998-04-09,Girl,White,RAUL,JACOBSON,2262 Kerry Way,Cleantown,ST,92801.0,False,False,None
474,Mollie,GIVENS,1998-01-26,Girl,Black,ILENE,GIVENS,4073 Coventry Court,Cleantown,ST,39531.0,False,False,None
475,Cordelia,JOHN,2007-04-27,Girl,Other,ISABELLA,JOHN,981 Ella Street,Cleantown,ST,95134.0,False,False,None
476,Ariella,KNAPP,2004-06-04,Girl,White,ELMA,GRIMM,4040 Harter Street,Cleantown,ST,45402.0,False,False,None
477,Finnley,GAINES,2009-03-04,Boy,Black,ELNORA,GAINES,3119 Pick Street,Cleantown,ST,80537.0,False,False,None
478,Emilee,MACIAS,2004-01-09,Girl,Hispanic,KERI,MACIAS,4173 Cemetery Street,Cleantown,ST,93901.0,False,False,None
479,Shelby,MAHER,2010-07-21,Girl,White,HILARY,BARNHART,2995 Holden Street,Cleantown,ST,92102.0,False,False,None
480,Aydin,AYALA,1999-11-18,Boy,Hispanic,KIMBERLEY,AYALA,859 Forest Avenue,Cleantown,ST,10011.0,False,False,None
481,Lucian,GONZALEZ,2008-03-04,Boy,Hispanic,ARNOLD,CONTRERAS,2999 Clement Street,Cleantown,ST,30071.0,False,False,None
482,Brooklyn,OBRIEN,2009-12-07,Girl,White,LEANNE,OBRIEN,1912 Carter Street,Cleantown,ST,62037.0,False,False,None
483,Jose,PAULSON,2002-03-06,Boy,White,MORGAN,PAULSON,2045 Green Avenue,Cleantown,ST,94501.0,False,False,None
484,Yasmin,GRIER,2005-02-25,Girl,Black,KATHRINE,GRIER,2958 Spruce Drive,Cleantown,ST,15219.0,False,False,None
485,Bailey,SCHUBERT,2004-03-22,Girl,White,SUMMER,SCHUBERT,278 George Avenue,Cleantown,ST,36693.0,False,False,None
486,Jayla,HUBER,2002-10-11,Girl,White,JONI,FELDMAN,4730 Lunetta Street,Cleantown,ST,76380.0,False,False,None
487,Aubrey,FREY,1999-04-18,Girl,White,LATONYA,FREY,1440 Middleville Road,Cleantown,ST,92805.0,False,False,None
488,Hayden,SCHNEIDER,2001-01-26,Girl,White,SUSANNE,SCHNEIDER,3226 Airplane Avenue,Cleantown,ST,6103.0,False,False,None
489,Samiyah,AZIZ,2009-05-25,Girl,Other,LETA,AZIZ,2565 Huntz Lane,Cleantown,ST,1702.0,False,False,None
490,Alana,SHEEHAN,2005-02-06,Girl,White,KEISHA,SHEEHAN,942 Pin Oak Drive,Cleantown,ST,90241.0,False,False,None
491,Hattie,JIMENEZ,2000-07-18,Girl,Hispanic,MAURICE,OCHOA,136 Riverside Drive,Cleantown,ST,30731.0,False,False,None
492,Lilly,ZIMMERMAN,2003-06-17,Girl,White,TONIA,ZIMMERMAN,1400 Davisson Street,Cleantown,ST,47374.0,False,False,None
493,Blake,NEWCOMB,2007-01-18,Boy,White,GLENNA,NEWCOMB,3143 Corpening Drive,Cleantown,ST,48336.0,False,False,None
494,Aubrey,SCHROEDER,2008-11-26,Girl,White,NELDA,SCHULTZ,891 Fulton Street,Cleantown,ST,26030.0,False,False,None
495,Mackenzie,FELDMAN-BAUER,2010-07-14,Girl,White,SELMA,FELDMAN-BAUER,3816 Skips Lane,Cleantown,ST,85901.0,False,False,None
496,Colin,JENSEN,1998-10-27,Boy,White,LILY,ADCOCK,1873 Fort Street,Cleantown,ST,27824.0,False,False,None
497,Adam,SCHUMACHER,2001-01-23,Boy,White,RANDI,SCHUMACHER,1530 Burton Avenue,Cleantown,ST,38117.0,False,False,None
498,Enoch,GONZALEZ,2008-04-06,Boy,Hispanic,RICARDO,GONZALEZ,2530 Five Points,Cleantown,ST,21201.0,False,False,None
499,Robert,CHRISTENSEN,2005-04-28,Boy,White,MARGRET,CHRISTENSEN,801 Despard Street,Cleantown,ST,30344.0,False,False,None
500,Jaylynn,RAMIREZ,1998-12-11,Girl,Hispanic,SHANA,RAMIREZ,1979 Short Street,Cleantown,ST,78723.0,False,False,None
501,Galilea,DORSEY-MICKENS,2010-09-02,Girl,Black,ERIK,DORSEY-MICKENS,406 Lucky Duck Drive,Cleantown,ST,15219.0,False,False,None
502,Kallie,GONZALEZ,2007-11-27,Girl,Hispanic,BRIDGETTE,RUELAS,2902 Angie Drive,Cleantown,ST,54914.0,False,False,None
503,Maleah,ARREOLA,2001-04-21,Girl,Hispanic,JEWELL,CONTRERAS,2430 Rollins Road,Cleantown,ST,68801.0,False,False,None
504,Mason,HANSEN,2000-03-11,Boy,White,CHARITY,HANSEN,899 Midway Road,Cleantown,ST,72701.0,False,False,None
505,Casen,ESCOBEDO,1999-01-05,Boy,Hispanic,CECIL,ESCOBEDO,1719 Hill Croft Farm Road,Cleantown,ST,96107.0,False,False,None
506,Lillian,COYLE,2006-07-04,Girl,White,JOCELYN,COYLE,2854 Orphan Road,Cleantown,ST,54701.0,False,False,None
507,Anakin,WANG,1999-07-02,Boy,AAPI,ALFREDA,YANG,210 Westwood Avenue,Cleantown,ST,11743.0,False,False,None
508,Emelia,PALACIOS,2000-10-27,Girl,Hispanic,ARNOLD,GONZALEZ,3471 Oakdale Avenue,Cleantown,ST,33830.0,False,False,None
509,Riley,HORVATH,1998-01-29,Girl,White,MINERVA,HORVATH,1539 North Bend River Road,Cleantown,ST,42501.0,False,False,None
510,Zaiden,PETERSEN,2005-10-11,Boy,White,ELNORA,PETERSEN,942 Pin Oak Drive,Cleantown,ST,90241.0,False,False,None
511,Diego,WELLER,2002-03-17,Boy,White,HECTOR,WELLER,994 Lost Creek Road,Cleantown,ST,18109.0,False,False,None
512,Abril,KIM,1999-11-21,Girl,AAPI,DIANN,KIM,4979 Veltri Drive,Cleantown,ST,49806.0,False,False,None
513,Patricia,CASILLAS,2003-06-30,Girl,Hispanic,PAIGE,CASILLAS,1643 Buena Vista Avenue,Cleantown,ST,97401.0,False,False,None
514,Sophia,ZIMMERMAN,2008-11-14,Girl,White,GEORGINA,ZIMMERMAN,465 Progress Way,Cleantown,ST,52650.0,False,False,None
515,Alvaro,NGUYEN,2005-04-13,Boy,AAPI,MARQUITA,NGUYEN,4466 Turkey Pen Road,Cleantown,ST,10038.0,False,False,None
516,Brayson,NEZ,2003-06-24,Boy,Native,ERNA,OXENDINE,836 Dog Hill Lane,Cleantown,ST,66502.0,False,False,None
517,Cristiano,JEFFERSON,2002-04-16,Boy,Black,JANNA,JEFFERSON,1832 Walton Street,Cleantown,ST,84401.0,False,False,None
518,Wilson,AVITIA,2005-09-30,Boy,Hispanic,RAFAEL,AVITIA,2051 Bassel Street,Cleantown,ST,70458.0,False,False,None
519,Tatum,CASTELLANOS,2005-12-14,Boy,Hispanic,LOU,CASTELLANOS,2362 Holt Street,Cleantown,ST,33463.0,False,False,None
520,Abril,CHOE,1998-07-11,Girl,AAPI,ROSANNA,CHOE,2970 White Oak Drive,Cleantown,ST,64055.0,False,False,None
521,Alexandra,SNYDER,2001-10-30,Girl,White,MARCY,SNYDER,3955 Hart Ridge Road,Cleantown,ST,48706.0,False,False,None
522,Saylor,CASTON,2002-03-02,Girl,Black,ILENE,CASTON,3485 Rockford Road,Cleantown,ST,1581.0,False,False,None
523,Bodhi,ZAVALA,2004-08-29,Boy,Hispanic,JEANNINE,ZAVALA,1994 Heavner Court,Cleantown,ST,10016.0,False,False,None
524,Austin,OLSON,2002-04-08,Boy,White,BIANCA,OLSON,3234 Jennifer Lane,Cleantown,ST,27713.0,False,False,None
525,Miley,WILLIAMS,2007-02-13,Girl,Black,KURT,WILLIAMS,4909 Crummit Lane,Cleantown,ST,68501.0,False,False,None
526,Van,JACKSON,2001-08-23,Boy,Black,FERNANDO,SINGLETON,3262 Half and Half Drive,Cleantown,ST,93645.0,False,False,None
527,Mateo,SCHULZ,2004-09-27,Boy,White,LUCILE,KLINE,1303 Romines Mill Road,Cleantown,ST,75247.0,False,False,None
528,Rivka,BHATT,2010-04-14,Girl,AAPI,JOSEFA,BHATT,1151 Beechwood Avenue,Cleantown,ST,7305.0,False,False,None
529,Rhys,OLSON,2001-02-15,Boy,White,DOROTHEA,OLSON,4502 Robinson Court,Cleantown,ST,49738.0,False,False,None
530,Evelyn,MEYER,1998-05-17,Girl,White,GABRIELA,MCNAMARA,1130 Fort Street,Cleantown,ST,27910.0,False,False,None
531,Paxton,CURRAN,1998-12-31,Boy,White,POLLY,CURRAN,407 Vineyard Drive,Cleantown,ST,44114.0,False,False,None
532,Danika,EADDY,2002-06-27,Girl,Black,DEANNE,ROBINSON,2884 Simpson Street,Cleantown,ST,61244.0,False,False,None
533,Saylor,ROUNDTREE,2005-01-20,Girl,Black,MATHEW,ROUNDTREE,3656 Parrill Court,Cleantown,ST,46307.0,False,False,None
534,Emmalyn,SNYDER,2008-07-01,Girl,White,DENA,SNYDER,2474 Pin Oak Drive,Cleantown,ST,92705.0,False,False,None
535,Lilyanna,WILLIAMS,2002-04-15,Girl,Black,LORRIE,WILLIAMS,1460 Margaret Street,Cleantown,ST,77063.0,False,False,None
536,Nadia,GENTILE,2002-04-01,Girl,White,VALARIE,GENTILE,465 Progress Way,Cleantown,ST,52650.0,False,False,None
537,Everett,MEYER,2001-04-29,Boy,White,RAUL,DOLAN,1247 Grey Fox Farm Road,Cleantown,ST,77006.0,False,False,None
538,Elena,STEIN,2006-04-29,Girl,White,ADELINE,STEIN,924 Aviation Way,Cleantown,ST,90071.0,False,False,None
539,Jacob,GRIMM,2007-02-22,Boy,White,HERMAN,FRANTZ,2013 Steele Street,Cleantown,ST,60187.0,False,False,None
540,Kinslee,HO,2005-05-21,Girl,AAPI,CONCETTA,DANG,3543 Thomas Street,Cleantown,ST,60191.0,False,False,None
541,Piper,DELONG,2006-02-03,Girl,White,ROBERTO,KRUEGER,528 University Hill Road,Cleantown,ST,61820.0,False,False,None
542,Franco,WHITFIELD,2002-04-12,Boy,Black,LAKEISHA,STARKS,21 Ripple Street,Cleantown,ST,48706.0,False,False,None
543,Kevin,BARNHART,2006-06-16,Boy,White,MARISA,BARNHART,2813 Mulberry Street,Cleantown,ST,77301.0,False,False,None
544,Roger,NAJERA,2004-10-05,Boy,Hispanic,ROSARIO,NAJERA,311 Scott Street,Cleantown,ST,12601.0,False,False,None
545,Genesis,MOSER,2003-02-23,Girl,White,VERNON,MOSER,40 Jett Lane,Cleantown,ST,90017.0,False,False,None
546,Brian,YODER,2002-01-28,Boy,White,BERNADINE,MCDERMOTT,4311 Coffman Alley,Cleantown,ST,42301.0,False,False,None
547,Elian,ZEPEDA,1999-06-19,Boy,Hispanic,LUPE,ZEPEDA,1956 Musgrave Street,Cleantown,ST,73075.0,False,False,None
548,Camilo,MUI,2007-11-14,Boy,AAPI,ANDY,NGUYEN,2884 Lynch Street,Cleantown,ST,53075.0,False,False,None
549,John,LARSEN,2008-02-18,Boy,White,MARITZA,MEYER,4546 Cedar Lane,Cleantown,ST,2109.0,False,False,None
550,Eva,SCHMITT,2003-12-31,Girl,White,LARA,SCHMITT,1264 Filbert Street,Cleantown,ST,19034.0,False,False,None
551,Adele,LOCKETT,2000-02-04,Girl,Black,RUTHIE,MCGHEE,3074 Duffy Street,Cleantown,ST,46368.0,False,False,None
552,Grayson,TUTTLE,2008-09-23,Boy,White,SONDRA,CONNOLLY,1288 Kenwood Place,Cleantown,ST,33311.0,False,False,None
553,Nolan,ADLER,1998-06-27,Boy,White,CLYDE,ADLER,2051 Bassel Street,Cleantown,ST,70458.0,False,False,None
554,Elijah,LOOMIS,2000-07-05,Boy,White,GREG,GOLDBERG,2953 Five Points,Cleantown,ST,21231.0,False,False,None
555,Harlee,BANKS,2002-07-31,Girl,Black,VALARIE,BANKS,4820 College View,Cleantown,ST,62956.0,False,False,None
556,Fabian,KNAPP,2002-03-10,Boy,White,ANGELINE,KNAPP,329 Fancher Drive,Cleantown,ST,75219.0,False,False,None
557,Benjamin,JACOBSON,2010-04-02,Boy,White,DOMINIQUE,MEIER,4341 Jail Drive,Cleantown,ST,61701.0,False,False,None
558,Kelsey,KLEIN,2002-04-14,Girl,White,ISABELLE,KRUGER,4733 Bates Brothers Road,Cleantown,ST,43204.0,False,False,None
559,Philip,JENSEN,1998-09-24,Boy,White,HALEY,JENSEN,3724 Boundary Street,Cleantown,ST,32246.0,False,False,None
560,Gabriela,HANSEN,2002-07-22,Girl,White,VERNON,HANSEN,1238 Bailey Drive,Cleantown,ST,52401.0,False,False,None
561,Amia,CONTRERAS,2004-02-12,Girl,Hispanic,MINERVA,CONTRERAS,2681 Oakdale Avenue,Cleantown,ST,33901.0,False,False,None
562,Emma,ERICKSON-KESSLER,2008-12-21,Girl,White,RAMON,ERICKSON-KESSLER,355 Chestnut Street,Cleantown,ST,34623.0,False,False,None
563,Siena,CERVANTES,2002-05-04,Girl,Hispanic,SUSANNE,CERVANTES,2477 Wood Duck Drive,Cleantown,ST,49855.0,False,False,None
564,Henry,HERRMANN,2009-05-03,Boy,White,ISABELLE,HERRMANN,4223 Timber Oak Drive,Cleantown,ST,93030.0,False,False,None
565,Emilee,ROSAS,2004-05-22,Girl,Hispanic,ARNOLD,ARGUETA,1203 Doctors Drive,Cleantown,ST,90017.0,False,False,None
566,Genesis,KOCH,1998-02-21,Girl,White,CARMELA,KOCH,2462 Tennessee Avenue,Cleantown,ST,48342.0,False,False,None
567,Nicholas,BEYER,2007-02-20,Boy,White,FRANKIE,BEYER,4819 Star Trek Drive,Cleantown,ST,32301.0,False,False,None
568,Layla,SCHMIDT,2005-11-15,Girl,White,ROSETTA,SCHMIDT,3983 Whitman Court,Cleantown,ST,6492.0,False,False,None
569,Emmy,PICHARDO,2008-03-09,Girl,Hispanic,VIRGIE,PICHARDO,339 Washington Avenue,Cleantown,ST,39213.0,False,False,None
570,Frances,HERNANDEZ,2007-07-22,Girl,Hispanic,NELDA,HERNANDEZ,4147 Berkley Street,Cleantown,ST,19108.0,False,False,None
571,Liliana,MARCUM,2005-08-29,Girl,White,LORNA,DIETZ,4107 McDowell Street,Cleantown,ST,37334.0,False,False,None
572,Azaria,HUA,2008-12-17,Girl,AAPI,CLIFTON,HUA,388 Whitetail Lane,Cleantown,ST,75253.0,False,False,None
573,Max,GARBER,2001-03-04,Boy,White,HELENA,GARBER,2357 Jerome Avenue,Cleantown,ST,78550.0,False,False,None
