,First Name,Last Name,DOB,Gender,Selected Race,Guardian First,Guardian Last,Street,City,State,Zip,ELIGIBLE,ERRORS,ERROR TYPE
387,Jersmmiah,KRAMER,7/9/06,Boy,White,ERICKA,KRAMER,1695 Morningview Lane,Oopstown,ST,50438,True,True,Guess and Typo-First Name
388,Midras,ZELAYA,2/14/99,Girl,Hispanic,MAGDALENA,HERNANDEZ,1695 Fincham Road,Oopstown,ST,92262,True,True,Guess and Typo-First Name
389,Chennimg,HUIZAR,7/31/06,Boy,Hispanic,TIM,HUIZAR,759 Fort Street,Oopstown,ST,28562,True,True,Guess and Typo-First Name
390,Xzavilar,RAMIREZ,10/2/04,Boy,Hispanic,PETRA,RAMIREZ,2854 Orphan Road,Oopstown,ST,54701,True,True,Guess and Typo-First Name
391,Doeotthy,HUIZAR,6/20/08,Girl,Hispanic,BARBRA,HERNANDEZ,2333 Hartway Street,Oopstown,ST,57248,True,True,Guess and Typo-First Name
392,Dahniielle,KOENIG,5/9/99,Boy,White,DERRICK,LEAVITT,4525 Fulton Street,Oopstown,ST,26062,True,True,Guess and Typo-First Name
393,Jadden,FRANTZ,10/12/10,Boy,White,LORIE,SCHULTZ,1793 Walton Street,Oopstown,ST,84104,True,True,Guess and Typo-First Name
394,Biully,BANKS,4/11/04,Boy,Black,LORAINE,BANKS,4872 Martha Ellen Drive,Oopstown,ST,89509,True,True,Guess and Typo-First Name
395,Matrinai,CARDENAS,8/7/04,Girl,Hispanic,GRACIELA,AMAYA,674 Willison Street,Oopstown,ST,55121,True,True,Guess and Typo-First Name
396,Ziopn,LUONG,11/23/07,Girl,AAPI,ANNMARIE,LUONG,4130 Sarah Drive,Oopstown,ST,70629,True,True,Guess and Typo-First Name
397,Harflew,CHRISTIANSEN,12/13/10,Girl,White,ELNORA,CHRISTIANSEN,4049 Calvin Street,Oopstown,ST,21601,True,True,Guess and Typo-First Name
398,Ureijah,WILLIAMS,2/23/10,Boy,Black,SAUNDRA,WILLIAMS,979 Lamberts Branch Road,Oopstown,ST,33143,True,True,Guess and Typo-First Name
399,Broddrerick,HUYNH,6/27/10,Boy,AAPI,MADELEINE,SHIN,1006 Coal Road,Oopstown,ST,18641,True,True,Guess and Typo-First Name
400,Genevieve,KAYING,1/9/08,Girl,White,DEE,KEATING,3078 Colony Street,Oopstown,ST,6430,True,True,Guess and Typo-Last Name
401,Edith,LEJMOUS,10/22/02,Girl,Hispanic,DOROTHEA,ROJAS,4257 Oakway Lane,Oopstown,ST,91335,True,True,Guess and Typo-Last Name
402,Javion,WOLLIAXMS,7/6/04,Boy,Black,KARINA,CELESTIN,191 Blue Spruce Lane,Oopstown,ST,21207,True,True,Guess and Typo-Last Name
403,Alma,HERNANNNDEZ,9/14/08,Girl,Hispanic,JAYNE,HERNANDEZ,2805 Arbor Court,Oopstown,ST,82633,True,True,Guess and Typo-Last Name
404,Elyse,AYELSA,11/21/99,Girl,Hispanic,JILLIAN,AYALA,4500 Wayside Lane,Oopstown,ST,94597,True,True,Guess and Typo-Last Name
405,Christina,PAPAXZ,9/20/00,Girl,White,MILLIE,KERN,4555 College Street,Oopstown,ST,30338,True,True,Guess and Typo-Last Name
406,Landry,ALSTHONS,1/25/98,Boy,Black,MADELYN,BOOKER,58 Rainbow Road,Oopstown,ST,91801,True,True,Guess and Typo-Last Name
407,Angeline,JACSKSOPN,9/27/00,Girl,Black,NEIL,JACKSON,4306 Better Street,Oopstown,ST,66101,True,True,Guess and Typo-Last Name
408,Daniela,ADCOKCKES,2/20/10,Girl,White,STACI,RIZZO,336 Rafe Lane,Oopstown,ST,38725,True,True,Guess and Typo-Last Name
409,Yusuf,SIFUANMTES,1/4/99,Boy,Hispanic,RACHELLE,CIFUENTES,1997 Terra Cotta Street,Oopstown,ST,56452,True,True,Guess and Typo-Last Name
410,Jolie,KOLEMAZN,10/25/06,Girl,Black,PENELOPE,DORTCH,827 Red Maple Drive,Oopstown,ST,91766,True,True,Guess and Typo-Last Name
411,Emily,GRYMMK,2/2/99,Girl,White,DEBORA,GRIMM,4717 Khale Street,Oopstown,ST,29488,True,True,Guess and Typo-Last Name
412,Jasiah,ROJAS,4/6/03,Boy,Hispanic,SUSANA,ROJAS,2537 Corbin Branch Road,Oopstown,ST,37663,True,True,Guess and Typo-Last Name
413,Emma,CRAFEMERS,8/17/06,Girl,White,JORGE,ADLER,2536 Murry Street,Oopstown,ST,23323,True,True,Guess and Typo-Last Name
414,Samuel,METZHERS,7/13/02,Boy,White,DENA,REGAN,3754 Ford Street,Oopstown,ST,95050,True,True,Guess and Typo-Last Name
415,Noah,SCHWARDTTZ,11/2/04,Boy,White,PAIGE,SCHWARTZ,1796 Oak Street,Oopstown,ST,13697,True,True,Guess and Typo-Last Name
416,Zane,NAEGBEL,6/2/98,Boy,White,LEANNE,OLEARY,1829 Ethels Lane,Oopstown,ST,33825,True,True,Guess and Typo-Last Name
417,Brooklyn,ERGICKONS,1/28/99,Girl,White,GEORGINA,ERICKSON,2833 Tree Frog Lane,Oopstown,ST,64106,True,True,Guess and Typo-Last Name
418,Jasiah,CAMARNW,12/17/05,Boy,Hispanic,SIMONE,CAMARENA,2037 Dye Street,Oopstown,ST,85016,True,True,Guess and Typo-Last Name
419,Gordon,VUHI,9/6/10,Boy,AAPI,MARSHALL,VU,1623 Luke Lane,Oopstown,ST,74701,True,True,Guess and Typo-Last Name
420,Kamden,LARSEN,9/1/05,Boy,White,DUANE,DELONG,4664 Conference Center Way,Oopstown,ST,60005,False,True,Ambiguity DOB
421,Sherlyn,COLEMAN,4/1/98,Girl,Black,ROSALYN,COLEMAN,175 Poco Mas Drive,Oopstown,ST,77580,False,True,Ambiguity DOB
422,Bridger,BUFFALO,1/1/05,Boy,Native,RAE,DUPRIS,943 Pearlman Avenue,Oopstown,ST,66210,False,True,Ambiguity DOB
423,Leah,OBRIEN-LANGE,5/1/05,Girl,White,KATELYN,SCHAEFER,4929 Capitol Avenue,Oopstown,ST,77056,False,True,Ambiguity DOB
424,Lucian,ESPARZA,3/1/06,Boy,Hispanic,CANDY,ESPARZA,4468 Pinewood Drive,Oopstown,ST,71101,False,True,Ambiguity DOB
425,Alexa,CONROY,6/1/01,Girl,White,GRACIELA,ROSEN,3405 Woodhill Avenue,Oopstown,ST,28655,False,True,Ambiguity DOB
426,Jonah,DEATON,10/22/00,Boy,White,LEWIS,GRAF,2189 University Drive,Oopstown,ST,46765,False,True,Ambiguity Exact
427,Anaya,ROOT,2/12/04,Girl,White,MORGAN,CAUDILL,434 Cantebury Drive,Oopstown,ST,33868,False,True,Ambiguity Exact
428,Bella,HANSEN,7/12/08,Girl,White,KATHARINE,HANSEN,609 Heather Sees Way,Oopstown,ST,32803,False,True,Ambiguity Exact
429,Alfred,HAIRSTON,5/10/03,Boy,Black,AILEEN,DORSEY,1720 Martha Ellen Drive,Oopstown,ST,98052,False,True,Ambiguity Exact
430,Alan,WESTFALL,11/14/04,Boy,White,CHRISTI,WESTFALL,2802 Irving Place,Oopstown,ST,40741,False,True,Ambiguity Exact
431,Giancarlo,CHARLES,2/21/05,Boy,Black,ALLIE,CHARLES,2868 Gateway Road,Oopstown,ST,28263,False,True,Ambiguity Exact
432,Alondra,WEISS,6/29/02,Girl,White,DWAYNE,QUIGLEY,1156 Isaacs Creek Road,Oopstown,ST,30161,False,True,Ambiguity Exact
433,Tamia,ZHOU,11/15/03,Girl,AAPI,CHARITY,ZHOU,4671 Johnstown Road,Oopstown,ST,2812,False,True,Ambiguity Exact
434,Isabella,FERRARA,2/26/09,Girl,White,CLARISSA,FERRARA,2817 Biddie Lane,Oopstown,ST,70629,False,True,Ambiguity Exact
435,Beau,BECKER,7/1/10,Boy,White,WILLA,BECKER,1133 Mahlon Street,Oopstown,ST,78401,False,True,Ambiguity Exact
436,Charlotte,DONOVAN,3/14/98,Girl,White,CONSUELO,DONOVAN,973 Hummingbird Way,Oopstown,ST,30253,False,True,Ambiguity First Name
437,Emilee,HERNANDES,2/9/02,Girl,Hispanic,JANNIE,ARMENDARIZ,1958 Walnut Hill Drive,Oopstown,ST,37748,False,True,Ambiguity First Name
438,Josephine,GENTILE,10/14/98,Girl,White,JONI,BLANK,2055 Aaron Smith Drive,Oopstown,ST,33178,False,True,Ambiguity First Name
439,Zoey,SCHNEIDER,8/7/03,Girl,White,JONI,SCHNEIDER,2540 John Avenue,Oopstown,ST,55415,False,True,Ambiguity First Name
440,Matthew,OLSON,2/19/04,Boy,White,CORINA,KLEIN,1135 Friendship Lane,Oopstown,ST,58203,False,True,Ambiguity First Name
441,Ryker,NOVAK,1/21/05,Boy,White,SHEENA,NOVAK,3259 Whispering Pines Circle,Oopstown,ST,21111,False,True,Ambiguity First Name
442,Edison,HERNANDEZ,1/9/10,Boy,Hispanic,DALE,HERNANDEZ,1583 Melrose Street,Oopstown,ST,4101,False,True,Ambiguity First Name
443,Lena,MACDONALD,5/19/05,Girl,White,BRAD,MACDONALD,1943 Evergreen Lane,Oopstown,ST,25301,False,True,Ambiguity First Name
444,Adrien,WILLIAMS,5/26/08,Boy,Black,HELENA,JACKSON,4729 Shearwood Forest Drive,Oopstown,ST,48075,False,True,Ambiguity Last Name
445,Charles,FUCHS,3/2/03,Boy,White,JIMMIE,SWENSON,3637 Ripple Street,Oopstown,ST,47408,False,True,Ambiguity Last Name
446,Piper,SORENSEN,2/21/99,Girl,White,RUBEN,SORENSEN,3429 Edsel Road,Oopstown,ST,19103,False,True,Ambiguity Last Name
447,Temperance,MILTON,9/21/07,Girl,Black,MEAGAN,MCKOY,3629 Cecil Street,Oopstown,ST,75287,False,True,Ambiguity Last Name
448,Mia,BECKMAN,7/27/04,Girl,White,SHAUNA,BECKMAN,3940 Boundary Street,Oopstown,ST,90026,False,True,Ambiguity Last Name
449,Douglas,IBARRA,2/6/06,Boy,Hispanic,RAMON,IBARRA,874 Layman Court,Oopstown,ST,93210,False,True,Ambiguity Last Name
450,Harper,OBRIEN,1/1/10,Girl,White,GRACIE,OBRIEN,3299 Andell Road,Oopstown,ST,43081,False,True,Guessing-DOB
451,Athena,WERNER,1/1/10,Girl,White,HARVEY,WERNER,2926 Ward Road,Oopstown,ST,10994,False,True,Guessing-DOB
452,Mary,HARTMAN,1/1/10,Girl,White,DAPHNE,HARTMAN,4641 John Avenue,Oopstown,ST,48823,False,True,Guessing-DOB
453,Alfred,FAISON,1/1/10,Boy,Black,BRIANA,MAHONE,4889 West Fork Street,Oopstown,ST,59501,False,True,Guessing-DOB
454,Aubrielle,TOLIVER,1/1/10,Girl,Black,ALBERTO,TOLIVER,2643 Trouser Leg Road,Oopstown,ST,1103,False,True,Guessing-DOB
455,Lucas,CONDON,1/1/10,Boy,White,GABRIELA,BAUER,3474 Wescam Court,Oopstown,ST,89701,False,True,Guessing-DOB
456,Elizabeth,JENSEN,1/1/10,Girl,White,GENE,JENSEN,4583 Valley Street,Oopstown,ST,8110,False,True,Guessing-DOB
457,Nyla,WINTER,1/1/10,Girl,White,ELMER,CHRISTENSEN,3320 Calico Drive,Oopstown,ST,99114,False,True,Guessing-DOB
458,Micheal,HOLLOMAN,1/1/10,Boy,Black,JAMI,WILLIAMS,3723 Meadow Drive,Oopstown,ST,59601,False,True,Guessing-DOB
459,Franco,JACKSON,1/1/10,Boy,Black,RAE,WILLIAMS,3854 Lodgeville Road,Oopstown,ST,55423,False,True,Guessing-DOB
460,Skye,GALLAGHER,1/1/10,Girl,White,CECILE,GALLAGHER,2743 Cameron Road,Oopstown,ST,14712,False,True,Guessing-DOB
461,Lincoln,NOVAK,1/1/10,Boy,White,CECIL,NOVAK,1411 High Meadow Lane,Oopstown,ST,17976,False,True,Guessing-DOB
462,Azaria,QUACH,1/1/10,Girl,AAPI,ADRIAN,GANDHI,3073 Oakmound Drive,Oopstown,ST,60661,False,True,Guessing-DOB
463,Alexa,SCHULZ,1/1/10,Girl,White,CECIL,WOLF,4978 Clay Lick Road,Oopstown,ST,80020,False,True,Guessing-DOB
464,Julia,CLINE,1/1/10,Girl,White,THERESE,CLINE,4240 Smithfield Avenue,Oopstown,ST,79410,False,True,Guessing-DOB
465,Amelia,BOYLE-MEYER,1/1/10,Girl,White,DAN,DELUCA,1208 Aviation Way,Oopstown,ST,90071,False,True,Guessing-DOB
466,Jaime,FUNK,1/1/10,Boy,White,LEOLA,FUNK,4468 Pinewood Drive,Oopstown,ST,60089,False,True,Guessing-DOB
467,Beckett,LARSON,1/1/10,Boy,White,MARIBEL,LARSON,2352 Rollins Road,Oopstown,ST,69170,False,True,Guessing-DOB
468,Mason,JENSEN,1/1/10,Boy,White,LEANN,JENSEN,3203 Stuart Street,Oopstown,ST,15017,False,True,Guessing-DOB
469,Donovan,JENSEN,1/1/10,Boy,White,ZACHARY,OCONNOR,434 Upland Avenue,Oopstown,ST,43556,False,True,Guessing-DOB
470,Broderick,NGUYEN,1/1/10,Boy,AAPI,TISHA,NGUYEN,4661 Evergreen Lane,Oopstown,ST,92618,False,True,Guessing-DOB
471,Lillie,MEEHAN,1/13/04,Girl,White,SHANE,MEEHAN,1843 Mulberry Street,Oopstown,ST,77032,False,False,None
472,Sophia,CAHILL,12/21/03,Girl,White,LEILA,HANSEN,4591 Marie Street,Oopstown,ST,20765,False,False,None
473,Angelica,LUTZ,5/27/01,Girl,White,LOU,BAUER,184 Woodridge Lane,Oopstown,ST,38134,False,False,None
474,Marina,RAMIREZ,4/8/02,Girl,Hispanic,DEANA,RAMIREZ,1418 Spring Avenue,Oopstown,ST,97205,False,False,None
475,Noah,KRAUS,2/5/99,Boy,White,WINNIE,KRAUS,339 Washington Avenue,Oopstown,ST,39213,False,False,None
476,Libby,ROBINSON,3/18/09,Girl,Black,MATHEW,LEFLORE,2390 Adonais Way,Oopstown,ST,30310,False,False,None
477,Emily,SHEETS,12/28/99,Girl,White,FRANKLIN,SHEETS,4789 Richison Drive,Oopstown,ST,59923,False,False,None
478,Morgan,LEIJA,12/13/99,Boy,Hispanic,LESTER,LEIJA,377 Pheasant Ridge Road,Oopstown,ST,19103,False,False,None
479,Lincoln,GIORDANO,5/15/09,Boy,White,LADONNA,SCHUMACHER,1559 Badger Pond Lane,Oopstown,ST,33868,False,False,None
480,Taryn,RANDLE,10/9/01,Girl,Black,FELIX,RANDLE,4544 Jerry Dove Drive,Oopstown,ST,29501,False,False,None
481,Max,BOUCHARD-BOWER,4/6/10,Boy,White,JUSTINE,BOUCHARD-BOWER,2718 Gordon Street,Oopstown,ST,91766,False,False,None
482,Maxim,OLVERA-RIOS,1/6/09,Boy,Hispanic,SHANA,OLVERA-RIOS,2557 Stark Hollow Road,Oopstown,ST,81424,False,False,None
483,Alina,ROSENTHAL,7/11/02,Girl,White,PEDRO,GAGNON,924 Rollins Road,Oopstown,ST,68958,False,False,None
484,Judah,SCHROEDER,2/10/01,Boy,White,SELMA,BERG,4502 Robinson Court,Oopstown,ST,49738,False,False,None
485,Noah,WEISS,2/19/04,Boy,White,LESLEY,WEISS,1437 Ruckman Road,Oopstown,ST,73113,False,False,None
486,Shaun,SARAVIA,9/24/08,Boy,Hispanic,MARTINA,SARAVIA,3669 Lang Avenue,Oopstown,ST,84074,False,False,None
487,Natalie,MACKENZIE,8/4/00,Girl,White,GLEN,TUTTLE,1646 Earnhardt Drive,Oopstown,ST,40202,False,False,None
488,Brenna,MCCLENDON,11/1/01,Girl,Black,SELENA,BOLDEN,3624 Stiles Street,Oopstown,ST,15205,False,False,None
489,Sofia,KESSLER,11/25/00,Girl,White,OLA,KESSLER,1256 Wood Street,Oopstown,ST,70447,False,False,None
490,Tamia,YANG,9/22/05,Girl,AAPI,QUEEN,PHAN,1821 Armory Road,Oopstown,ST,28387,False,False,None
491,Adrienne,WILLIAMS,9/23/08,Girl,Black,ELNORA,WILLIAMS,2333 Hartway Street,Oopstown,ST,57248,False,False,None
492,Mayson,LOCKETT-GARY,8/9/09,Boy,Black,SAVANNAH,LOCKETT-GARY,1793 Walton Street,Oopstown,ST,84104,False,False,None
493,Viviana,MCNAMARA-HIRSCH,11/11/07,Girl,White,JEANINE,DANIELSON,2013 Cemetery Street,Oopstown,ST,93901,False,False,None
494,Justus,JACKSON,6/17/06,Boy,Black,IMELDA,JACKSON,3442 Giraffe Hill Drive,Oopstown,ST,75207,False,False,None
495,Kate,FELDMAN,4/29/05,Girl,White,GLEN,FELDMAN,4534 Joy Lane,Oopstown,ST,90017,False,False,None
496,Sadie,BECKER,12/19/05,Girl,White,GRACIE,BECKER,3261 Bel Meadow Drive,Oopstown,ST,92335,False,False,None
497,Holland,WILLIAMS,3/5/07,Girl,Black,MADGE,WILLIAMS,2324 Kelly Street,Oopstown,ST,28208,False,False,None
498,Raina,KIM,5/15/04,Girl,AAPI,CONCETTA,KIM,3201 Boggess Street,Oopstown,ST,76380,False,False,None
499,Catherine,MEIER,6/24/04,Girl,White,SOCORRO,MEIER,2701 Diamond Street,Oopstown,ST,28202,False,False,None
500,Madelyn,OUELLETTE,12/21/04,Girl,White,JORGE,WEBER,1800 Pinnickinnick Street,Oopstown,ST,8701,False,False,None
501,Kylah,HUYNH,9/16/06,Girl,AAPI,JULIAN,TRAN,4539 Joy Lane,Oopstown,ST,91204,False,False,None
502,Hailey,CARLSON,11/30/00,Girl,White,JEANNINE,CARLSON,3504 Walnut Drive,Oopstown,ST,58746,False,False,None
503,Joseph,CONKLIN,2/1/03,Boy,White,ROSARIO,CONKLIN,1094 College Street,Oopstown,ST,30030,False,False,None
504,Liam,SCHWARZ,4/2/03,Boy,White,GEORGINA,CLINE,63 Chardonnay Drive,Oopstown,ST,98052,False,False,None
505,Nathan,MCKENNA,11/13/06,Boy,White,FLOSSIE,BERGERON,2442 Emeral Dreams Drive,Oopstown,ST,60005,False,False,None
506,Chaya,MAGDALENO,2/13/00,Girl,Hispanic,SHANA,MAGDALENO,3771 Henry Ford Avenue,Oopstown,ST,10016,False,False,None
507,Hannah,OLSON,3/23/08,Girl,White,AUDRA,OLSON,3471 Oakdale Avenue,Oopstown,ST,33830,False,False,None
508,Marisol,GIVENS,9/17/08,Girl,Black,DWAYNE,GIVENS,1362 Leverton Cove Road,Oopstown,ST,1103,False,False,None
509,Emma,NEUMANN,1/26/09,Girl,White,DEANA,ALLRED,3117 Marietta Street,Oopstown,ST,94612,False,False,None
510,London,POST,8/26/01,Girl,White,SUMMER,POST,2318 Stuart Street,Oopstown,ST,15219,False,False,None
511,Ashlyn,HOFFMAN,7/13/01,Girl,White,ESTELA,HOFFMAN,4059 Driftwood Road,Oopstown,ST,95054,False,False,None
512,Cedric,WILLIAMS,11/3/00,Boy,Black,MARCI,WILLIAMS,4435 Nuzum Court,Oopstown,ST,14202,False,False,None
513,Madison,MOYER,7/8/08,Girl,White,SELMA,KEENAN,3534 Green Avenue,Oopstown,ST,94609,False,False,None
514,Marshall,RUSSO,2/25/98,Boy,White,LESLIE,RUSSO,4181 Newton Street,Oopstown,ST,55321,False,False,None
515,Joshua,STAUFFER,6/27/05,Boy,White,SOCORRO,STAUFFER,2270 Cost Avenue,Oopstown,ST,20770,False,False,None
516,Nathanael,JIMENEZ-HERNANDEZ,11/1/00,Boy,Hispanic,CARMELA,JIMENEZ-HERNANDEZ,1302 Spruce Drive,Oopstown,ST,15090,False,False,None
517,Nolan,MEEHAN,2/21/05,Boy,White,CALLIE,MEEHAN,102 Conifer Drive,Oopstown,ST,98004,False,False,None
518,Janessa,WILLIAMS,6/15/06,Girl,Black,ANNABELLE,ALFRED,1309 Selah Way,Oopstown,ST,5403,False,False,None
519,William,KUHN,8/27/10,Boy,White,ROSETTA,KUHN,2324 Limer Street,Oopstown,ST,30240,False,False,None
520,Leah,BOUCHER,2/28/05,Girl,White,GABRIEL,BOUCHER,164 Stratford Court,Oopstown,ST,27513,False,False,None
521,Giovani,ABDULLAH,4/10/03,Boy,Black,NADIA,MCGRIFF,2443 College Street,Oopstown,ST,30340,False,False,None
522,Gwen,HUYNH,12/25/06,Girl,AAPI,BYRON,YANG,4822 Bates Brothers Road,Oopstown,ST,43085,False,False,None
523,Katelyn,STRAUSS,12/7/02,Girl,White,CONSUELO,KRAFT,1550 James Street,Oopstown,ST,14895,False,False,None
524,Miles,CAUDILL,11/13/01,Boy,White,LESLIE,CAUDILL,538 John Avenue,Oopstown,ST,48823,False,False,None
525,Aryana,FAZ,5/16/08,Girl,Hispanic,ELIZA,FAZ,4430 Hide A Way Road,Oopstown,ST,95035,False,False,None
526,Patience,TARBELL,12/11/99,Girl,Native,TWILA,TARBELL,3071 Calvin Street,Oopstown,ST,21076,False,False,None
527,Ariyah,NGUYEN,1/19/02,Girl,AAPI,RHEA,NGUYEN,4414 Daffodil Lane,Oopstown,ST,22202,False,False,None
528,Sophia,BELANGER,7/27/03,Girl,White,WESLEY,BELANGER,2130 Mcwhorter Road,Oopstown,ST,39201,False,False,None
529,Rylan,CHISOLM,10/19/10,Girl,Black,ROSEANN,MUHAMMAD,1800 Pinnickinnick Street,Oopstown,ST,8701,False,False,None
530,Arian,HERNANDEZ,4/27/07,Boy,Hispanic,HALEY,HERNANDEZ,1808 Bridge Avenue,Oopstown,ST,70526,False,False,None
531,Luke,BRENNAN,11/24/02,Boy,White,HARVEY,JENSEN,2318 Stuart Street,Oopstown,ST,15219,False,False,None
532,Ainsley,REILLY,8/3/10,Girl,White,MARC,REILLY,3756 Settlers Lane,Oopstown,ST,11426,False,False,None
533,Heidi,ERICKSON,7/25/05,Girl,White,RAMON,ERICKSON,3407 College View,Oopstown,ST,63042,False,False,None
534,Olivia,ROOT,8/24/07,Girl,White,LORIE,ROOT,4393 Leo Street,Oopstown,ST,80014,False,False,None
535,Colton,ADLER,8/20/05,Boy,White,ALISA,ADLER,113 Winding Way,Oopstown,ST,2914,False,False,None
536,Avalynn,YOU-PHUNG,1/2/03,Girl,AAPI,RENE,YOU-PHUNG,4777 Gandy Street,Oopstown,ST,13057,False,False,None
537,Jericho,CHAN,4/7/09,Boy,AAPI,SAVANNAH,CHAN,3134 Washington Avenue,Oopstown,ST,85003,False,False,None
538,Jaxson,RINEHART,6/21/05,Boy,White,ANDRE,RINEHART,1070 Douglas Dairy Road,Oopstown,ST,24315,False,False,None
539,Gracelynn,MCGOVERN,4/13/07,Girl,White,GILBERT,MCGOVERN,2853 Upland Avenue,Oopstown,ST,44837,False,False,None
540,Lee,MACIAS,5/27/02,Boy,Hispanic,BRIANNA,MACIAS,870 Harter Street,Oopstown,ST,45402,False,False,None
541,Sean,HOFFMAN,5/6/05,Boy,White,LORIE,HOFFMAN,159 Washburn Street,Oopstown,ST,70814,False,False,None
542,Barbara,MCGHEE,11/22/05,Girl,Black,MITZI,MCGHEE,4240 Smithfield Avenue,Oopstown,ST,79410,False,False,None
543,Jillian,REICH,10/6/04,Girl,White,RAFAEL,STOCK,3493 Clover Drive,Oopstown,ST,80903,False,False,None
544,Grace,SHAFFER,4/5/01,Girl,White,MATILDA,KLINE,896 Stanton Hollow Road,Oopstown,ST,1610,False,False,None
545,Noemi,JUAREZ,9/21/02,Girl,Hispanic,SAM,JUAREZ,1887 American Drive,Oopstown,ST,32301,False,False,None
546,Camila,YEAGER,4/29/06,Girl,White,BEN,YEAGER,4134 Blackwell Street,Oopstown,ST,99658,False,False,None
547,Arabella,SHAFFER,12/22/01,Girl,White,JOCELYN,ELLER,4674 Kovar Road,Oopstown,ST,2132,False,False,None
548,Ariel,SCHULTZ,6/23/02,Girl,White,SYBIL,SCHULTZ,116 Poplar Street,Oopstown,ST,60061,False,False,None
549,Gemma,BLANK,6/9/99,Girl,White,GILBERT,VOSS,3771 Henry Ford Avenue,Oopstown,ST,10016,False,False,None
550,Simone,LARIOS,7/24/04,Girl,Hispanic,LESTER,MALDONADO,4448 Essex Court,Oopstown,ST,5403,False,False,None
551,Jamari,HARMS,10/8/07,Boy,White,LENORE,SHEA,680 Marshville Road,Oopstown,ST,12601,False,False,None
552,Gabriella,STUMP,2/26/07,Girl,White,MARGO,KATZ,4606 Warner Street,Oopstown,ST,33166,False,False,None
553,Nora,KUHN,2/5/01,Girl,White,HALEY,KUHN,1144 Front Street,Oopstown,ST,48185,False,False,None
554,Kayla,BUSCH,12/21/07,Girl,White,DERRICK,HOFFMAN,3181 Wyatt Street,Oopstown,ST,33434,False,False,None
555,Farrah,ARCHIE,7/30/01,Girl,Black,JANNA,ARCHIE,3923 Hart Ridge Road,Oopstown,ST,48651,False,False,None
556,Tripp,RUVALCABA,6/17/01,Boy,Hispanic,ZACHARY,RUVALCABA,3732 Hannah Street,Oopstown,ST,28655,False,False,None
557,Nathan,MUELLER,1/26/06,Boy,White,GLEN,MUELLER,4322 Arrowood Drive,Oopstown,ST,32258,False,False,None
558,Israel,HOFF,1/24/00,Boy,White,ALISA,HOFF,1182 Delaware Avenue,Oopstown,ST,94568,False,False,None
559,Angelina,BAUM,9/7/10,Girl,White,MATILDA,BAUM,983 Cook Hill Road,Oopstown,ST,6604,False,False,None
560,Jonathan,BECKER,10/12/04,Boy,White,GILBERT,BECKER,4533 Matthews Street,Oopstown,ST,61101,False,False,None
561,Asia,BLACKSHEAR,10/25/10,Girl,Black,ASHLEE,BLACKSHEAR,3176 Southern Avenue,Oopstown,ST,50049,False,False,None
562,Zion,WILLIAMS,5/10/04,Girl,Black,MALLORY,WILLIAMS,1690 Amethyst Drive,Oopstown,ST,48933,False,False,None
563,Harper,JACOBSEN,6/30/07,Girl,White,ABBY,JACOBSEN,4137 Jenna Lane,Oopstown,ST,50447,False,False,None
564,Ryker,CRABTREE,9/23/07,Boy,White,CLYDE,CRABTREE,2399 Railroad Street,Oopstown,ST,49968,False,False,None
565,Camren,MA,5/3/09,Boy,AAPI,WILLARD,MA,2936 Hurry Street,Oopstown,ST,24011,False,False,None
566,Joseph,SCHMIDT,7/26/07,Boy,White,MARITZA,SCHMIDT,3872 Biddie Lane,Oopstown,ST,23227,False,False,None
567,Logan,ROSEN,5/30/10,Boy,White,RUBEN,ROSEN,31 Pinchelone Street,Oopstown,ST,23502,False,False,None
568,Pyper,NGUYEN,4/11/09,Girl,AAPI,ANDY,CHA,2992 Kemper Lane,Oopstown,ST,84119,False,False,None
569,Liam,ONEILL,3/19/06,Boy,White,IMOGENE,ONEILL,998 Conaway Street,Oopstown,ST,47201,False,False,None
570,Alejandra,SCHELL,7/4/04,Girl,White,GILBERT,SCHELL,2139 Franklin Avenue,Oopstown,ST,32114,False,False,None
571,Jaden,RINEHART,11/22/09,Boy,White,JIMMIE,RINEHART,1089 Walnut Street,Oopstown,ST,39211,False,False,None
572,Samuel,MCHUGH,8/31/98,Boy,White,JERI,DIETZ,1250 Norma Lane,Oopstown,ST,71109,False,False,None
573,Sofia,KURTZ,1/16/09,Girl,White,LADONNA,MCMAHON,3249 Valley Lane,Oopstown,ST,78723,False,False,None
574,Isabela,CERVANTES,12/9/06,Girl,Hispanic,ESPERANZA,CERVANTES,3355 Timber Oak Drive,Oopstown,ST,93032,False,False,None
575,Aileen,SCHMIDT,7/30/07,Girl,White,TYLER,SCHMIDT,282 Gateway Avenue,Oopstown,ST,90670,False,False,None
576,Carter,BOYLE,6/11/03,Boy,White,CARMELA,BOYLE,3297 Irving Place,Oopstown,ST,63077,False,False,None
577,Logan,OLSEN,11/4/08,Boy,White,JEANNINE,GALLAGHER,2423 Jerome Avenue,Oopstown,ST,78550,False,False,None
578,Chloe,ERICKSON,4/10/01,Girl,White,NATHANIEL,HAAS,2599 South Street,Oopstown,ST,79703,False,False,None
579,Lewis,ORELLANA,5/4/05,Boy,Hispanic,GABRIEL,ORELLANA,3127 Deercove Drive,Oopstown,ST,75142,False,False,None
580,Kyrie,EPSTEIN,2/27/98,Boy,White,LADONNA,EPSTEIN,2611 Cardinal Lane,Oopstown,ST,62522,False,False,None
